"city","customer_age","customer_name","customer_segment","discount","order_date","order_id","order_priority","order_quantity","product_base_margin","product_category","product_container","product_name","product_subcategory","profit","region","row_id","sales","ship_date","ship_mode","shipping_cost","state","unit_price","zip_code","order_year","order_quarter","order_month","order_month_name","shipping_days","profit_margin_pct","is_loss_making","discount_band"
"Akron","","Stephanie Ulpright","Consumer","0.09","2012-05-02","39460","Not Specified","25","0.39","Office Supplies","Small Box","Wilson Jones Hanging View Binder, White, 1""","Binders and Binder Accessories","-71.599","East","5570","172.42","2012-05-04","Regular Air","6.05","Ohio","7.1","44312","2012","Q2","5","May","2","-41.5259250666976","1","6-10%"
"Atascadero","","Nora Paige","Small Business","0.08","2012-05-02","40998","Medium","39","0.37","Office Supplies","Wrap Bag","EcoTones® Memo Sheets","Paper","28.4","West","5782","144.82","2012-05-04","Regular Air","1.3","California","4.0","93422","2012","Q2","5","May","2","19.610551028863416","0","6-10%"
"Alamogordo","","Katharine Harms","Consumer","0.08","2012-05-03","6310","Not Specified","27","0.49","Furniture","Small Box","6"" Cubicle Wall Clock, Black","Office Furnishings","-88.82","West","879","216.95","2012-05-04","Regular Air","7.96","New Mexico","8.09","88310","2012","Q2","5","May","1","-40.940308826918645","1","6-10%"
"Fairfield","","Jim Kriz","Consumer","0.03","2012-05-03","39141","Low","47","0.57","Furniture","Large Box","Electrix Fluorescent Magnifier Lamps & Weighted Base","Office Furnishings","554.77","East","5525","2259.66","2012-05-05","Regular Air","10.25","Ohio","49.34","45014","2012","Q2","5","May","2","24.551038651832577","0","1-5%"
"Cleveland","","Robert Dilbeck","Corporate","0.09","2012-05-03","36224","Medium","15","0.6","Office Supplies","Small Box","Belkin 325VA UPS Surge Protector, 6'","Appliances","374.82","South","5081","1765.45","2012-05-05","Express Air","3.99","Tennessee","120.98","37311","2012","Q2","5","May","2","21.23084765923702","0","6-10%"
"Fairfield","","Jim Kriz","Consumer","0.09","2012-05-03","39141","Low","49","0.36","Office Supplies","Small Box","Staples Colored Interoffice Envelopes","Envelopes","-163.53","East","5524","1400.91","2012-05-05","Regular Air","19.51","Ohio","30.98","45014","2012","Q2","5","May","2","-11.673126753324624","1","6-10%"
"Medford","","Becky Pak","Corporate","0.09","2012-05-04","1824","Critical","2","0.43","Furniture","Small Box","Eldon® 200 Class™ Desk Accessories, Burgundy","Office Furnishings","-5.2","West","262","17.06","2012-05-04","Regular Air","5.29","Oregon","6.28","97504","2012","Q2","5","May","0","-30.480656506447833","1","6-10%"
"Eagle","","Victoria Pisteka","Corporate","0.04","2012-05-04","4389","Medium","42","0.56","Technology","Small Box","2190","Telephones and Communication","693.063","West","630","2455.276","2012-05-04","Express Air","5.63","Idaho","65.99","83616","2012","Q2","5","May","0","28.227498660028445","0","1-5%"
"Eagle","","Victoria Pisteka","Corporate","0.03","2012-05-04","4389","Medium","49","0.62","Furniture","Jumbo Drum","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","Chairs & Chairmats","1304.9","West","629","7987.43","2012-05-05","Delivery Truck","30.0","Idaho","160.98","83616","2012","Q2","5","May","1","16.336919384583027","0","1-5%"
"Medford","","Becky Pak","Corporate","0.06","2012-05-04","1824","Critical","39","","Furniture","Large Box","SAFCO Arco Folding Chair","Chairs & Chairmats","3116.54","West","261","10656.26","2012-05-05","Regular Air","24.49","Oregon","276.2","97504","2012","Q2","5","May","1","29.24609572213891","0","6-10%"
"Alexandria","","Georgia Rosenberg","Consumer","0.06","2012-05-04","49607","Medium","6","0.56","Technology","Small Box","TimeportP7382","Telephones and Communication","-586.201","South","6946","1056.6435","2012-05-05","Regular Air","8.99","Virginia","205.99","22304","2012","Q2","5","May","1","-55.4776516393656","1","6-10%"
"Eagle","","Victoria Pisteka","Corporate","0.07","2012-05-04","4389","Medium","35","0.39","Office Supplies","Small Box","Pressboard Data Binder, Crimson, 12"" X 8 1/2""","Binders and Binder Accessories","-116.3455","West","628","179.45","2012-05-06","Regular Air","5.63","Idaho","5.34","83616","2012","Q2","5","May","2","-64.83449428810253","1","6-10%"
"Oakland","","Bill Tyler","Consumer","0.05","2012-05-04","2853","High","25","0.55","Office Supplies","Small Box","Hot File® 7-Pocket, Floor Stand","Storage & Organization","943.0","West","428","4253.65","2012-05-07","Express Air","19.99","California","178.47","94601","2012","Q2","5","May","3","22.169195867078866","0","1-5%"
"Harlingen","","Melanie Page","Corporate","0.04","2012-05-05","38503","Low","47","0.6","Office Supplies","Small Box","Belkin 325VA UPS Surge Protector, 6'","Appliances","1726.66","Central","5416","5567.79","2012-05-05","Regular Air","3.99","Texas","120.98","78550","2012","Q2","5","May","0","31.011586284683872","0","1-5%"
"South Portland","","Noel Staavos","Home Office","0.05","2012-05-05","27938","Medium","40","0.4","Office Supplies","Small Box","Xerox 1951","Paper","308.67","East","3918","1233.51","2012-05-05","Regular Air","9.18","Maine","30.98","4106","2012","Q2","5","May","0","25.023712819515044","0","1-5%"
"Harlingen","","Melanie Page","Corporate","0.02","2012-05-05","38503","Low","10","0.83","Technology","Small Pack","Accessory36","Telephones and Communication","-222.816","Central","5417","503.2935","2012-05-05","Regular Air","5.0","Texas","55.99","78550","2012","Q2","5","May","0","-44.271583082237306","1","1-5%"
"Grand Rapids","","Mike Vittorini","Small Business","0.08","2012-05-05","962","Low","47","0.41","Office Supplies","Jumbo Drum","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Appliances","-1069.72","Central","152","3213.87","2012-05-07","Delivery Truck","60.0","Michigan","68.81","49505","2012","Q2","5","May","2","-33.284482570856945","1","6-10%"
"Garden City","","Mike Vittorini","Small Business","0.06","2012-05-05","962","Low","33","0.37","Office Supplies","Small Box","GBC Therma-A-Bind 250T Electric Binding System","Binders and Binder Accessories","1408.1865","Central","151","4064.05","2012-05-07","Regular Air","19.99","Michigan","122.99","48135","2012","Q2","5","May","2","34.64983206407402","0","6-10%"
"Houston","","Melanie Page","Corporate","0.05","2012-05-05","38503","Low","32","0.62","Furniture","Jumbo Drum","Westinghouse Floor Lamp with Metal Mesh Shade, Black","Office Furnishings","-133.71","Central","5418","796.03","2012-05-09","Delivery Truck","15.68","Texas","23.99","77036","2012","Q2","5","May","4","-16.797105636722236","1","1-5%"
"Richmond","","Muhammed Yedwab","Consumer","0.04","2012-05-06","51873","High","29","0.4","Office Supplies","Wrap Bag","Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""","Paper","79.67","South","7271","265.92","2012-05-06","Regular Air","2.15","Virginia","9.11","23223","2012","Q2","5","May","0","29.960138387484957","0","1-5%"
"Indianapolis","","Greg Guthrie","Small Business","0.02","2012-05-06","50850","Critical","2","0.79","Furniture","Jumbo Box","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","Tables","-634.8654","Central","7129","942.42","2012-05-07","Delivery Truck","75.23","Indiana","417.4","46203","2012","Q2","5","May","1","-67.3654421595467","1","1-5%"
"Indianapolis","","Greg Guthrie","Small Business","0.0","2012-05-06","50850","Critical","37","0.37","Office Supplies","Small Box","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Binders and Binder Accessories","578.1445","Central","7128","1599.54","2012-05-08","Regular Air","7.47","Indiana","40.98","46203","2012","Q2","5","May","2","36.14442277154682","0","0%"
"Tampa","","Valerie Takahito","Consumer","0.08","2012-05-07","24452","High","18","0.37","Office Supplies","Small Box","Xerox 212","Paper","-91.61","South","3429","115.71","2012-05-07","Regular Air","8.4","Florida","6.48","33614","2012","Q2","5","May","0","-79.1720681012877","1","6-10%"
"Slidell","","Tom Stivers","Small Business","0.07","2012-05-07","1829","High","48","0.36","Office Supplies","Small Box","Wilson Jones Suede Grain Vinyl Binders","Binders and Binder Accessories","6.732","South","265","133.04","2012-05-08","Regular Air","1.49","Louisiana","2.78","70458","2012","Q2","5","May","1","5.060132291040289","0","6-10%"
"Hilton Head Island","","Laurel Beltran","Consumer","0.01","2012-05-07","11426","Medium","19","0.42","Technology","Small Pack","Maxell DVD-RAM Discs","Computer Peripherals","81.96","South","1581","333.68","2012-05-08","Regular Air","1.99","South Carolina","16.48","29915","2012","Q2","5","May","1","24.562455046751378","0","1-5%"
"Louisville","","Scott Cohen","Consumer","0.07","2012-05-07","17313","High","27","0.39","Office Supplies","Wrap Bag","Wirebound Voice Message Log Book","Paper","47.09","West","2390","130.49","2012-05-09","Express Air","0.88","Colorado","4.76","80027","2012","Q2","5","May","2","36.087056479423715","0","6-10%"
"King of Prussia","","Benjamin Patterson","Corporate","0.09","2012-05-07","38756","Critical","43","0.56","Technology","Small Box","Talkabout T8367","Telephones and Communication","308.934","East","5456","2251.497","2012-05-09","Express Air","8.99","Pennsylvania","65.99","19406","2012","Q2","5","May","2","13.721270781173594","0","6-10%"
"Hilliard","","John Lucas","Corporate","0.05","2012-05-07","1665","High","26","0.55","Technology","Small Box","Accessory35","Telephones and Communication","149.166","East","244","755.6075","2012-05-09","Regular Air","1.1","Ohio","35.99","43026","2012","Q2","5","May","2","19.741201615918317","0","1-5%"
"Strongsville","","Steve Nguyen","Small Business","0.07","2012-05-07","41253","Medium","5","0.48","Technology","Small Box","Gyration Ultra Professional Cordless Optical Suite","Computer Peripherals","-807.59","East","5816","1455.49","2012-05-09","Regular Air","7.18","Ohio","300.97","44136","2012","Q2","5","May","2","-55.48578142068994","1","6-10%"
"West Hollywood","","Bradley Drucker","Small Business","0.06","2012-05-07","33696","High","2","0.75","Technology","Small Box","Belkin MediaBoard 104- Keyboard","Computer Peripherals","-101.41","West","4731","57.73","2012-05-09","Regular Air","4.0","California","27.48","90069","2012","Q2","5","May","2","-175.6625671228131","1","6-10%"
"Newport News","","Liz MacKendrick","Corporate","0.06","2012-05-08","55525","Low","1","0.48","Technology","Small Box","Gyration Ultra Professional Cordless Optical Suite","Computer Peripherals","-763.16","South","7759","291.4","2012-05-08","Regular Air","7.18","Virginia","300.97","23602","2012","Q2","5","May","0","-261.8943033630748","1","6-10%"
"Los Gatos","","Brad Thomas","Corporate","0.03","2012-05-08","30759","Not Specified","2","0.54","Furniture","Small Box","Seth Thomas 14"" Putty-Colored Wall Clock","Office Furnishings","-41.32","West","4318","64.79","2012-05-10","Regular Air","7.87","California","29.34","95032","2012","Q2","5","May","2","-63.77527396203118","1","1-5%"
"Independence","","Mary Zewe","Corporate","0.09","2012-05-08","7364","High","15","0.35","Office Supplies","Small Box","Brown Kraft Recycled Envelopes","Envelopes","-48.57","Central","1008","260.39","2012-05-10","Regular Air","12.39","MO","16.98","64055","2012","Q2","5","May","2","-18.65279004570068","1","6-10%"
"North Olmsted","","Sally Hughsby","Consumer","0.05","2012-05-09","4839","Critical","24","0.37","Office Supplies","Small Box","Xerox 227","Paper","-120.59","East","694","159.43","2012-05-09","Regular Air","8.73","Ohio","6.48","44070","2012","Q2","5","May","0","-75.63821112714044","1","1-5%"
"Asheboro","","Jeremy Lonsdale","Corporate","0.05","2012-05-09","42631","High","41","0.71","Technology","Small Pack","Sony MFD2HD Formatted Diskettes, 10/Pack","Computer Peripherals","-69.23","South","6016","257.66","2012-05-09","Regular Air","2.74","North Carolina","6.48","27203","2012","Q2","5","May","0","-26.86874175269735","1","1-5%"
"Asheboro","","Jeremy Lonsdale","Corporate","0.09","2012-05-09","42631","High","18","0.38","Office Supplies","Small Box","Avery 485","Labels","91.63","South","6017","211.4","2012-05-10","Regular Air","0.5","North Carolina","12.53","27203","2012","Q2","5","May","1","43.34437086092715","0","6-10%"
"Asheboro","","Jeremy Lonsdale","Corporate","0.06","2012-05-09","42631","High","44","0.37","Office Supplies","Small Box","Xerox 195","Paper","-72.93","South","6018","287.22","2012-05-10","Regular Air","5.41","North Carolina","6.68","27203","2012","Q2","5","May","1","-25.391685815750993","1","6-10%"
"Asheboro","","Jeremy Lonsdale","Corporate","0.08","2012-05-09","42631","High","22","0.55","Technology","Small Box","i270","Telephones and Communication","21.978","South","6019","1148.0355","2012-05-11","Express Air","8.99","North Carolina","65.99","27203","2012","Q2","5","May","2","1.9144007306394273","0","6-10%"
"Thomasville","","Neil Knudson","Home Office","0.1","2012-05-10","39908","Low","23","0.59","Office Supplies","Small Box","Hunt Boston® Vacuum Mount KS Pencil Sharpener","Pens & Art Supplies","31.17","South","5642","753.75","2012-05-12","Regular Air","7.73","North Carolina","34.99","27360","2012","Q2","5","May","2","4.135323383084577","0","6-10%"
"Oakville","","Robert Waldorf","Home Office","0.08","2012-05-10","45218","Low","49","0.71","Technology","Small Pack","Sony MFD2HD Formatted Diskettes, 10/Pack","Computer Peripherals","-82.64","Central","6373","309.46","2012-05-12","Regular Air","2.74","MO","6.48","63129","2012","Q2","5","May","2","-26.704582175402315","1","6-10%"
"Bossier City","","Neil French","Consumer","0.08","2012-05-11","56197","High","45","0.68","Furniture","Jumbo Box","Hon Rectangular Conference Tables","Tables","1366.1","South","7860","8014.624","2012-05-11","Delivery Truck","32.48","Louisiana","227.55","71111","2012","Q2","5","May","0","17.04509157260528","0","6-10%"
"Reston","","Jocasta Rupert","Consumer","0.01","2012-05-11","23360","Low","30","0.38","Office Supplies","Small Box","#10 White Business Envelopes,4 1/8 x 9 1/2","Envelopes","261.29","South","3262","512.97","2012-05-11","Express Air","1.39","Virginia","15.67","20190","2012","Q2","5","May","0","50.93670195138117","0","1-5%"
"Sacramento","","Jay Fine","Consumer","0.03","2012-05-11","33317","High","5","0.6","Office Supplies","Small Box","Filing/Storage Totes and Swivel Casters","Storage & Organization","-36.9","West","4683","58.9","2012-05-11","Regular Air","9.45","California","9.71","95823","2012","Q2","5","May","0","-62.64855687606112","1","1-5%"
"Fairhaven","","Sara Luxemburg","Small Business","0.02","2012-05-11","49984","Low","32","0.37","Office Supplies","Small Box","Xerox 212","Paper","-130.61","East","6996","227.87","2012-05-11","Regular Air","8.4","MA","6.48","2719","2012","Q2","5","May","0","-57.317768903322076","1","1-5%"
"Sacramento","","Jay Fine","Consumer","0.03","2012-05-11","33317","High","18","0.37","Office Supplies","Small Box","Peel & Stick Add-On Corner Pockets","Binders and Binder Accessories","-90.5855","West","4682","44.52","2012-05-12","Regular Air","6.05","California","2.16","95823","2012","Q2","5","May","1","-203.47147349505838","1","1-5%"
"Bossier City","","Neil French","Consumer","0.09","2012-05-11","56197","High","11","0.53","Furniture","Small Pack","Eldon Regeneration Recycled Desk Accessories, Smoke","Office Furnishings","-21.17","South","7859","28.63","2012-05-13","Express Air","4.08","Louisiana","1.74","71111","2012","Q2","5","May","2","-73.94341599720575","1","6-10%"
"Sacramento","","Jay Fine","Consumer","0.08","2012-05-11","33317","High","35","0.6","Office Supplies","Large Box","Hoover Portapower™ Portable Vacuum","Appliances","-1605.73","West","4681","203.35","2012-05-13","Regular Air","49.0","California","4.48","95823","2012","Q2","5","May","2","-789.6385542168675","1","6-10%"
"Sacramento","","Jay Fine","Consumer","0.09","2012-05-11","33317","High","13","0.55","Technology","Small Pack","Accessory2","Telephones and Communication","10.98","West","4684","602.4205","2012-05-13","Regular Air","1.25","California","55.99","95823","2012","Q2","5","May","2","1.8226471376721078","0","6-10%"
